epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,7914.26,0.87292,0.7897,0.99674,0.8283,0.82726,0.87888,0.63609,0.94505,0.71572,0.91406,0.000818714,0.000818714,0.000818714
30,8172.72,0.86679,0.77598,0.99351,0.84183,0.85806,0.89425,0.65481,0.92702,0.68389,0.90932,0.000806455,0.000806455,0.000806455
31,8432.66,0.8555,0.76573,0.98891,0.855,0.86284,0.88949,0.64013,0.93626,0.70853,0.91039,0.000793895,0.000793895,0.000793895
32,8692.48,0.85082,0.75739,0.98589,0.84726,0.83157,0.88449,0.64813,0.91383,0.70547,0.90171,0.000781044,0.000781044,0.000781044
33,8952.52,0.83739,0.7478,0.98195,0.87249,0.84059,0.89688,0.66183,0.91026,0.68342,0.89875,0.000767916,0.000767916,0.000767916
34,9212.05,0.83691,0.74175,0.9842,0.86966,0.82711,0.89201,0.66109,0.91919,0.68299,0.90027,0.000754523,0.000754523,0.000754523
35,9470.24,0.82606,0.72391,0.97734,0.87095,0.8445,0.90907,0.67159,0.91389,0.6441,0.89407,0.000740879,0.000740879,0.000740879
36,9727.66,0.81461,0.709,0.9692,0.87717,0.86571,0.90187,0.67592,0.89708,0.6489,0.88784,0.000726998,0.000726998,0.000726998
37,9986.27,0.80885,0.70109,0.96525,0.86339,0.86363,0.90932,0.67841,0.90026,0.64761,0.89168,0.000712893,0.000712893,0.000712893
38,10248.5,0.80197,0.69732,0.9602,0.87144,0.87455,0.90141,0.66992,0.88387,0.64347,0.8943,0.000698577,0.000698577,0.000698577
39,10508,0.79876,0.6864,0.96283,0.87861,0.86051,0.91153,0.67679,0.89626,0.64649,0.89292,0.000684065,0.000684065,0.000684065
40,10766.4,0.79619,0.67944,0.95974,0.89458,0.8781,0.91746,0.69486,0.86887,0.61281,0.88573,0.000669372,0.000669372,0.000669372
41,11024.4,0.78203,0.66875,0.95376,0.86163,0.86851,0.90451,0.68124,0.90074,0.63983,0.88258,0.000654512,0.000654512,0.000654512
42,11282.6,0.78428,0.67095,0.95361,0.89295,0.86816,0.90712,0.6888,0.87228,0.62863,0.88291,0.000639499,0.000639499,0.000639499
43,11541,0.78199,0.66728,0.95559,0.86712,0.87791,0.91812,0.68954,0.88425,0.62427,0.88257,0.000624349,0.000624349,0.000624349
44,11798.1,0.7707,0.65148,0.94647,0.8908,0.88419,0.91629,0.69468,0.88316,0.60751,0.88464,0.000609076,0.000609076,0.000609076
45,12054.7,0.76402,0.64026,0.94736,0.89985,0.88651,0.92367,0.69329,0.88994,0.60254,0.88517,0.000593695,0.000593695,0.000593695
46,12315.6,0.76782,0.62796,0.94401,0.89836,0.87744,0.91674,0.69771,0.87483,0.61357,0.87481,0.000578221,0.000578221,0.000578221
47,12576.7,0.75573,0.62742,0.93832,0.88495,0.8637,0.91398,0.69347,0.86528,0.60896,0.87552,0.000562671,0.000562671,0.000562671
48,12836,0.74238,0.61461,0.9369,0.89906,0.86485,0.9238,0.70593,0.86656,0.60344,0.87208,0.000547059,0.000547059,0.000547059
49,13094.6,0.75624,0.62281,0.93608,0.89078,0.87694,0.91518,0.70072,0.85187,0.59871,0.87245,0.0005314,0.0005314,0.0005314
50,13354.2,0.74459,0.60782,0.93632,0.90213,0.89163,0.92109,0.70741,0.85981,0.58442,0.87136,0.00051571,0.00051571,0.00051571
51,13614.8,0.73879,0.59773,0.93037,0.90679,0.87855,0.92191,0.70439,0.8616,0.59488,0.87583,0.000500005,0.000500005,0.000500005
52,13874.6,0.73411,0.59949,0.92897,0.9083,0.88074,0.92956,0.71779,0.84999,0.57164,0.86473,0.0004843,0.0004843,0.0004843
53,14136,0.7352,0.59048,0.92725,0.91358,0.88823,0.92966,0.71373,0.85206,0.57268,0.86217,0.00046861,0.00046861,0.00046861
54,14398,0.731,0.58807,0.92857,0.89906,0.88963,0.92426,0.70861,0.85164,0.58268,0.86297,0.000452951,0.000452951,0.000452951
55,14657.1,0.72498,0.58143,0.92547,0.9119,0.88696,0.92951,0.71994,0.84191,0.57197,0.86242,0.000437339,0.000437339,0.000437339
56,14919.4,0.72105,0.57904,0.92511,0.88988,0.90521,0.92905,0.7158,0.83014,0.56785,0.85188,0.000421789,0.000421789,0.000421789
57,15182.5,0.71498,0.56754,0.92018,0.90134,0.884,0.92193,0.71193,0.85003,0.57016,0.85493,0.000406315,0.000406315,0.000406315
58,15444.8,0.71318,0.56814,0.92298,0.92476,0.87718,0.93118,0.71956,0.84194,0.5619,0.85323,0.000390934,0.000390934,0.000390934
59,15686.8,0.7086,0.56228,0.91867,0.90457,0.87867,0.92317,0.71131,0.84085,0.56089,0.85002,0.000375661,0.000375661,0.000375661
60,15948.3,0.71283,0.56502,0.91668,0.90464,0.87466,0.92478,0.7188,0.83495,0.56364,0.8508,0.000360511,0.000360511,0.000360511
61,16211.2,0.69602,0.55402,0.91529,0.90999,0.87384,0.93204,0.72413,0.83087,0.55275,0.84928,0.000345498,0.000345498,0.000345498
62,16472.9,0.69673,0.55032,0.91277,0.90894,0.87799,0.93057,0.72219,0.82959,0.55557,0.85308,0.000330638,0.000330638,0.000330638
63,16735.2,0.69531,0.54467,0.91538,0.91209,0.87381,0.92874,0.72407,0.83171,0.55278,0.85387,0.000315945,0.000315945,0.000315945
64,16998.6,0.69289,0.54148,0.9114,0.91847,0.87863,0.92411,0.7223,0.82737,0.55742,0.85158,0.000301433,0.000301433,0.000301433
65,17260.7,0.6966,0.53688,0.91318,0.90972,0.89057,0.92739,0.72204,0.83272,0.55725,0.84697,0.000287117,0.000287117,0.000287117
66,17527.4,0.68419,0.52482,0.90456,0.91053,0.89458,0.93295,0.72795,0.83504,0.54799,0.84682,0.000273012,0.000273012,0.000273012
67,17810.6,0.68143,0.52742,0.90839,0.91572,0.87784,0.93154,0.7253,0.8213,0.54653,0.84773,0.000259131,0.000259131,0.000259131
68,18088.9,0.67774,0.52234,0.90516,0.91151,0.88115,0.93105,0.72662,0.82475,0.54799,0.84908,0.000245487,0.000245487,0.000245487
69,18365.7,0.67542,0.51967,0.90464,0.9153,0.87222,0.92716,0.7271,0.8275,0.5485,0.84925,0.000232094,0.000232094,0.000232094
70,18630.7,0.67823,0.51655,0.90273,0.90209,0.87306,0.92427,0.72532,0.81936,0.54782,0.84456,0.000218966,0.000218966,0.000218966
71,18953.1,0.67052,0.51564,0.9049,0.909,0.896,0.92721,0.7259,0.8199,0.54167,0.85007,0.000206115,0.000206115,0.000206115
72,19255.6,0.66098,0.50851,0.89969,0.89854,0.89783,0.93145,0.72765,0.822,0.5433,0.84642,0.000193555,0.000193555,0.000193555
73,19535,0.66462,0.50425,0.90058,0.88099,0.89974,0.92515,0.72958,0.8161,0.54002,0.84604,0.000181296,0.000181296,0.000181296
74,19808.6,0.6653,0.5045,0.90015,0.90178,0.892,0.92556,0.72923,0.81579,0.54027,0.84505,0.000169352,0.000169352,0.000169352
75,20082.9,0.65632,0.49823,0.8946,0.90256,0.89452,0.92823,0.73112,0.81611,0.53799,0.84299,0.000157735,0.000157735,0.000157735
76,20352.2,0.66085,0.49461,0.89737,0.9001,0.90004,0.92844,0.73054,0.81922,0.53549,0.84688,0.000146455,0.000146455,0.000146455
77,20613.1,0.6549,0.49066,0.89798,0.9081,0.88387,0.92818,0.73263,0.81259,0.53113,0.84325,0.000135524,0.000135524,0.000135524
78,20875.2,0.65591,0.48809,0.89448,0.9077,0.88557,0.9227,0.72826,0.80941,0.53935,0.84397,0.000124953,0.000124953,0.000124953
79,21148.2,0.64782,0.48326,0.89333,0.91045,0.89363,0.92861,0.73147,0.80738,0.5321,0.84155,0.000114752,0.000114752,0.000114752
80,21425.1,0.64913,0.48979,0.89545,0.90866,0.89688,0.93221,0.73523,0.80691,0.52831,0.84319,0.000104931,0.000104931,0.000104931
81,21699.1,0.6479,0.48458,0.89451,0.90409,0.90451,0.93045,0.73534,0.80575,0.53173,0.84027,9.55005e-05,9.55005e-05,9.55005e-05
82,21973.2,0.64841,0.48044,0.89259,0.91216,0.8926,0.92765,0.73339,0.80299,0.5301,0.83832,8.64688e-05,8.64688e-05,8.64688e-05
83,22237.2,0.64448,0.47586,0.89091,0.90743,0.90054,0.92896,0.73423,0.80646,0.5366,0.83854,7.78453e-05,7.78453e-05,7.78453e-05
84,22496.5,0.63681,0.4722,0.88807,0.91497,0.89325,0.93057,0.73719,0.80547,0.5301,0.83805,6.96383e-05,6.96383e-05,6.96383e-05
85,22758.2,0.64132,0.47523,0.89105,0.9169,0.88426,0.92788,0.73579,0.8025,0.53004,0.83646,6.1856e-05,6.1856e-05,6.1856e-05
86,23020.2,0.64104,0.47369,0.89166,0.90351,0.8908,0.92772,0.73475,0.80538,0.53008,0.83794,5.45062e-05,5.45062e-05,5.45062e-05
87,23281,0.64248,0.47512,0.88735,0.90692,0.90128,0.92888,0.73476,0.80392,0.52953,0.83625,4.7596e-05,4.7596e-05,4.7596e-05
88,23539.2,0.63967,0.477,0.88994,0.91322,0.89171,0.92981,0.73507,0.80528,0.53,0.83815,4.11323e-05,4.11323e-05,4.11323e-05
89,23798.9,0.63664,0.47316,0.88922,0.89437,0.90763,0.92955,0.73401,0.80492,0.53286,0.8395,3.51214e-05,3.51214e-05,3.51214e-05
90,24060,0.6424,0.4692,0.88602,0.9152,0.88533,0.92978,0.73301,0.80567,0.53084,0.84036,2.95693e-05,2.95693e-05,2.95693e-05
91,24360.3,0.76141,0.44123,0.81956,0.90525,0.89115,0.92909,0.73414,0.80882,0.53523,0.83808,2.44815e-05,2.44815e-05,2.44815e-05
92,24617.5,0.75338,0.43617,0.81769,0.90558,0.89489,0.92943,0.73568,0.80857,0.53522,0.83703,1.9863e-05,1.9863e-05,1.9863e-05
93,24874.7,0.75825,0.43062,0.81813,0.89527,0.9013,0.92977,0.73444,0.80794,0.53258,0.83651,1.57183e-05,1.57183e-05,1.57183e-05
94,25131.5,0.75257,0.42847,0.81498,0.89388,0.90458,0.93036,0.73647,0.80744,0.53204,0.83668,1.20515e-05,1.20515e-05,1.20515e-05
