epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1523.22,0.68039,0.52981,0.91309,0.89146,0.85392,0.91938,0.71425,0.81932,0.55219,0.84418,0.00952414,0.00952414,0.00952414
30,1575.37,0.6736,0.52049,0.9125,0.91093,0.86201,0.92485,0.72209,0.82011,0.54093,0.84602,0.00949014,0.00949014,0.00949014
31,1627.99,0.668,0.5154,0.91236,0.90548,0.87592,0.92218,0.71616,0.82193,0.55602,0.84975,0.00945504,0.00945504,0.00945504
32,1680.36,0.66418,0.50954,0.90744,0.91312,0.88316,0.92738,0.72194,0.80615,0.54084,0.85863,0.00941883,0.00941883,0.00941883
33,1732.95,0.66104,0.50276,0.90656,0.92275,0.8713,0.93078,0.722,0.8141,0.53662,0.84975,0.00938154,0.00938154,0.00938154
34,1785.53,0.64838,0.49612,0.9048,0.87681,0.88764,0.92287,0.72419,0.81122,0.54253,0.84174,0.00934316,0.00934316,0.00934316
35,1837.93,0.64475,0.49342,0.90423,0.93127,0.87719,0.92772,0.72297,0.81087,0.53514,0.84554,0.00930372,0.00930372,0.00930372
36,1890.23,0.64246,0.47725,0.89991,0.916,0.87191,0.92847,0.72746,0.79803,0.54329,0.83607,0.00926321,0.00926321,0.00926321
37,1942.75,0.63863,0.47323,0.8946,0.90372,0.87329,0.93307,0.73305,0.80704,0.51428,0.84144,0.00922165,0.00922165,0.00922165
38,1995.35,0.62634,0.46958,0.8951,0.89081,0.86773,0.91527,0.72541,0.78578,0.53177,0.83992,0.00917905,0.00917905,0.00917905
39,2047.59,0.63273,0.47265,0.89437,0.92263,0.85902,0.92825,0.73088,0.78997,0.5271,0.8425,0.00913541,0.00913541,0.00913541
40,2099.77,0.62582,0.46392,0.88994,0.91137,0.8735,0.92819,0.7374,0.78489,0.52436,0.84095,0.00909076,0.00909076,0.00909076
41,2152.32,0.62189,0.45829,0.89092,0.89539,0.88433,0.91472,0.71988,0.79542,0.59082,0.84667,0.00904509,0.00904509,0.00904509
42,2204.59,0.62567,0.45602,0.88863,0.91659,0.85469,0.92671,0.72606,0.79896,0.51864,0.83819,0.00899843,0.00899843,0.00899843
43,2256.86,0.61319,0.44834,0.88713,0.91513,0.86047,0.92473,0.72935,0.78709,0.52075,0.84555,0.00895079,0.00895079,0.00895079
44,2309.16,0.6127,0.44237,0.88709,0.87873,0.90245,0.92968,0.7324,0.78476,0.50523,0.8375,0.00890216,0.00890216,0.00890216
45,2361.41,0.60572,0.438,0.88418,0.88472,0.90772,0.94096,0.74625,0.78087,0.48934,0.8334,0.00885258,0.00885258,0.00885258
46,2414.03,0.6099,0.43404,0.88266,0.91168,0.88375,0.92515,0.72792,0.7793,0.50785,0.83348,0.00880204,0.00880204,0.00880204
47,2466.33,0.60121,0.42653,0.88158,0.92787,0.87042,0.93719,0.7517,0.77843,0.49159,0.83349,0.00875057,0.00875057,0.00875057
48,2518.85,0.59738,0.42832,0.88023,0.91964,0.88854,0.93483,0.742,0.77596,0.50197,0.83404,0.00869817,0.00869817,0.00869817
49,2571.17,0.59815,0.4213,0.8804,0.91729,0.8776,0.93634,0.75078,0.76561,0.50859,0.83304,0.00864486,0.00864486,0.00864486
50,2623.45,0.58937,0.42398,0.87638,0.89333,0.90573,0.92294,0.73972,0.75799,0.5025,0.83574,0.00859065,0.00859065,0.00859065
51,2675.61,0.59458,0.41907,0.87747,0.90855,0.88862,0.92595,0.73612,0.77002,0.50229,0.83106,0.00853555,0.00853555,0.00853555
52,2727.94,0.59675,0.42036,0.87469,0.92268,0.87217,0.92354,0.73387,0.77088,0.50382,0.83948,0.00847958,0.00847958,0.00847958
53,2780.15,0.58876,0.41071,0.8756,0.87508,0.90423,0.93724,0.75027,0.76805,0.47978,0.83156,0.00842275,0.00842275,0.00842275
54,2832.39,0.58449,0.40667,0.87247,0.91101,0.87915,0.93567,0.74646,0.75621,0.4874,0.82904,0.00836508,0.00836508,0.00836508
55,2884.76,0.58277,0.40351,0.87415,0.92989,0.88813,0.93488,0.74565,0.77739,0.47947,0.83988,0.00830658,0.00830658,0.00830658
56,2937.02,0.58422,0.40146,0.87,0.90427,0.86461,0.92389,0.73666,0.7705,0.48971,0.83254,0.00824726,0.00824726,0.00824726
57,2989.09,0.57709,0.40262,0.87326,0.91779,0.88742,0.93409,0.75052,0.7518,0.48072,0.83272,0.00818714,0.00818714,0.00818714
