epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3241.92,0.53561,0.39421,0.86384,0.91857,0.89504,0.93832,0.83544,0.56813,0.49662,0.84784,0.00826712,0.00826712,0.00826712
43,3318.53,0.52892,0.38953,0.86209,0.90914,0.92152,0.94545,0.84276,0.54548,0.48479,0.84365,0.00818714,0.00818714,0.00818714
44,3395.16,0.52425,0.38363,0.86295,0.88078,0.91947,0.93739,0.84218,0.53487,0.488,0.83638,0.00810576,0.00810576,0.00810576
45,3471.96,0.52371,0.37897,0.86168,0.91414,0.91954,0.94261,0.84767,0.53165,0.49469,0.83033,0.00802302,0.00802302,0.00802302
46,3548.85,0.52112,0.37798,0.85979,0.93192,0.90918,0.94289,0.84466,0.53173,0.48465,0.83596,0.00793895,0.00793895,0.00793895
47,3625.34,0.51892,0.36884,0.8588,0.91439,0.91063,0.93181,0.83417,0.56345,0.51091,0.83633,0.00785359,0.00785359,0.00785359
48,3701.6,0.517,0.37452,0.85916,0.92442,0.91337,0.94549,0.84874,0.53536,0.49621,0.83342,0.00776698,0.00776698,0.00776698
49,3778.45,0.51175,0.37311,0.85756,0.89249,0.9257,0.93798,0.8432,0.5549,0.49709,0.83782,0.00767916,0.00767916,0.00767916
50,3854.9,0.50639,0.36862,0.85536,0.91874,0.93151,0.95113,0.85291,0.54046,0.45445,0.8337,0.00759016,0.00759016,0.00759016
51,3931.98,0.50769,0.36728,0.85642,0.91307,0.9218,0.94294,0.84874,0.54799,0.46383,0.83872,0.00750002,0.00750002,0.00750002
52,4008.33,0.50839,0.36008,0.85481,0.94081,0.91037,0.95173,0.85406,0.54517,0.45986,0.83409,0.00740879,0.00740879,0.00740879
53,4085.08,0.50009,0.355,0.8534,0.92393,0.91493,0.94542,0.85579,0.51384,0.45545,0.82334,0.00731651,0.00731651,0.00731651
54,4161.97,0.49945,0.35524,0.85213,0.90272,0.92667,0.94526,0.8501,0.52932,0.47929,0.8368,0.0072232,0.0072232,0.0072232
55,4238.6,0.49573,0.35103,0.85287,0.93703,0.89848,0.94307,0.84647,0.52835,0.47208,0.82851,0.00712893,0.00712893,0.00712893
56,4315.06,0.49273,0.34945,0.85124,0.92142,0.93459,0.94379,0.85167,0.52672,0.46008,0.83205,0.00703371,0.00703371,0.00703371
57,4391.66,0.48794,0.34351,0.85095,0.93301,0.93747,0.95065,0.86478,0.51001,0.44125,0.82238,0.00693761,0.00693761,0.00693761
58,4468.48,0.48581,0.3412,0.85121,0.93422,0.93183,0.9548,0.86153,0.52954,0.44269,0.83172,0.00684065,0.00684065,0.00684065
59,4545.05,0.48531,0.33964,0.84754,0.93321,0.91711,0.94253,0.86069,0.51421,0.45521,0.81879,0.00674289,0.00674289,0.00674289
60,4621.81,0.48032,0.33847,0.84585,0.92589,0.91627,0.94505,0.85526,0.49421,0.45149,0.8167,0.00664437,0.00664437,0.00664437
61,4698.06,0.47993,0.33884,0.84677,0.91716,0.93485,0.95219,0.86704,0.50592,0.45345,0.82245,0.00654512,0.00654512,0.00654512
62,4774.73,0.47959,0.33199,0.84694,0.92919,0.94138,0.94754,0.86893,0.50066,0.43606,0.826,0.00644519,0.00644519,0.00644519
63,4851.87,0.47316,0.32858,0.84454,0.9286,0.93223,0.95066,0.86451,0.50031,0.44091,0.81702,0.00634464,0.00634464,0.00634464
64,4930.33,0.47817,0.32918,0.8467,0.92908,0.93057,0.94308,0.86128,0.50125,0.44721,0.8233,0.00624349,0.00624349,0.00624349
65,5006.56,0.47363,0.33078,0.84492,0.92918,0.93411,0.95033,0.8618,0.50238,0.42634,0.83149,0.00614179,0.00614179,0.00614179
66,5083.17,0.46826,0.32245,0.84374,0.9342,0.92966,0.95473,0.86711,0.51704,0.42345,0.82898,0.0060396,0.0060396,0.0060396
67,5159.74,0.46991,0.32595,0.84509,0.91039,0.93539,0.94541,0.86048,0.49919,0.44739,0.81761,0.00593695,0.00593695,0.00593695
68,5236.38,0.47178,0.32268,0.84222,0.92682,0.93538,0.95013,0.86984,0.49267,0.42172,0.81481,0.00583389,0.00583389,0.00583389
69,5313.12,0.4637,0.32211,0.84191,0.91763,0.93661,0.94587,0.86872,0.49635,0.43625,0.81819,0.00573046,0.00573046,0.00573046
70,5389.71,0.46174,0.31589,0.84117,0.90913,0.94164,0.95,0.8664,0.48928,0.43789,0.82502,0.00562671,0.00562671,0.00562671
71,5466.29,0.45877,0.31521,0.84273,0.91223,0.92802,0.94282,0.86105,0.49,0.45049,0.81682,0.00552269,0.00552269,0.00552269
72,5542.9,0.45171,0.30943,0.83845,0.92918,0.93967,0.94276,0.8569,0.49508,0.44606,0.82055,0.00541844,0.00541844,0.00541844
73,5619.75,0.45541,0.31262,0.84101,0.93037,0.93597,0.95035,0.87274,0.48761,0.43217,0.82166,0.005314,0.005314,0.005314
74,5696.67,0.45308,0.30725,0.84122,0.93256,0.92877,0.95102,0.87261,0.48906,0.42897,0.81943,0.00520943,0.00520943,0.00520943
75,5774.71,0.44802,0.30437,0.8371,0.93549,0.93091,0.955,0.87591,0.48911,0.42889,0.81494,0.00510476,0.00510476,0.00510476
76,5850.76,0.44577,0.30144,0.83826,0.93086,0.93775,0.95477,0.87147,0.50253,0.42107,0.8207,0.00500005,0.00500005,0.00500005
77,5927.78,0.44325,0.29591,0.83726,0.92891,0.9362,0.95112,0.87009,0.5016,0.41363,0.81362,0.00489534,0.00489534,0.00489534
78,6004.45,0.44282,0.2959,0.83568,0.92591,0.92355,0.94757,0.87347,0.48028,0.42943,0.81774,0.00479067,0.00479067,0.00479067
79,6080.88,0.44121,0.2955,0.83579,0.92936,0.93401,0.95487,0.87581,0.48267,0.42675,0.81416,0.0046861,0.0046861,0.0046861
80,6157.45,0.44028,0.2936,0.83673,0.94196,0.9241,0.95445,0.87619,0.47531,0.4201,0.80822,0.00458166,0.00458166,0.00458166
81,6234.56,0.43267,0.28805,0.83529,0.93852,0.9292,0.95023,0.87412,0.47871,0.42077,0.81034,0.00447741,0.00447741,0.00447741
82,6310.99,0.43494,0.28813,0.83507,0.92665,0.93488,0.95239,0.87087,0.48554,0.43386,0.80772,0.00437339,0.00437339,0.00437339
83,6387.35,0.43135,0.28783,0.83334,0.92819,0.9276,0.95088,0.87368,0.47611,0.41718,0.81269,0.00426964,0.00426964,0.00426964
84,6463.59,0.43451,0.28718,0.83423,0.92831,0.93139,0.94759,0.87167,0.48106,0.42651,0.81927,0.00416621,0.00416621,0.00416621
85,6540.06,0.4281,0.28566,0.83245,0.92503,0.92977,0.95304,0.87694,0.47106,0.42143,0.81546,0.00406315,0.00406315,0.00406315
86,6617.07,0.42536,0.28188,0.83381,0.93659,0.92525,0.95077,0.87363,0.48116,0.42259,0.81028,0.0039605,0.0039605,0.0039605
87,6693.67,0.42022,0.2799,0.83286,0.95081,0.92269,0.95398,0.87779,0.49317,0.40689,0.81347,0.00385831,0.00385831,0.00385831
