epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,2811.7,0.76722,0.64955,0.96175,0.86393,0.89958,0.92728,0.70546,0.84444,0.58902,0.85734,0.00802302,0.00802302,0.00802302
46,2872.99,0.7692,0.65499,0.95701,0.89197,0.88124,0.9235,0.7076,0.8563,0.58847,0.86089,0.00793895,0.00793895,0.00793895
47,2934.49,0.76156,0.64138,0.95454,0.88951,0.87023,0.91995,0.69542,0.85561,0.59315,0.86113,0.00785359,0.00785359,0.00785359
48,2995.92,0.76147,0.64269,0.95663,0.90033,0.85526,0.9264,0.6985,0.85724,0.58963,0.87021,0.00776698,0.00776698,0.00776698
49,3057.05,0.7582,0.63243,0.95328,0.9233,0.84625,0.92756,0.7,0.84008,0.57542,0.86351,0.00767916,0.00767916,0.00767916
50,3118.59,0.75022,0.62868,0.94926,0.90913,0.86992,0.93123,0.70947,0.83589,0.57817,0.85855,0.00759016,0.00759016,0.00759016
51,3182.88,0.75026,0.62141,0.94745,0.86942,0.91633,0.93218,0.71078,0.83559,0.56268,0.86405,0.00750002,0.00750002,0.00750002
52,3252.26,0.75099,0.61516,0.94543,0.88254,0.88451,0.92691,0.70632,0.83661,0.55976,0.86152,0.00740879,0.00740879,0.00740879
53,3321.53,0.74406,0.61127,0.94461,0.91348,0.88225,0.93267,0.71877,0.83528,0.5526,0.86161,0.00731651,0.00731651,0.00731651
54,3390.93,0.73521,0.60112,0.94056,0.90679,0.86942,0.92969,0.71826,0.82155,0.56159,0.85767,0.0072232,0.0072232,0.0072232
55,3460.25,0.73185,0.59973,0.94214,0.91568,0.88976,0.92704,0.71499,0.82799,0.55456,0.85536,0.00712893,0.00712893,0.00712893
56,3529.52,0.73547,0.59851,0.93896,0.91729,0.87546,0.92886,0.71442,0.82115,0.55928,0.85616,0.00703371,0.00703371,0.00703371
57,3599.52,0.72646,0.59205,0.9385,0.92046,0.90413,0.93004,0.71773,0.81162,0.55728,0.84829,0.00693761,0.00693761,0.00693761
58,3671.26,0.71796,0.58393,0.93716,0.90561,0.86283,0.9246,0.71304,0.82407,0.5574,0.8512,0.00684065,0.00684065,0.00684065
59,3744.02,0.7163,0.57839,0.93456,0.92167,0.89828,0.93583,0.72786,0.81175,0.5423,0.85169,0.00674289,0.00674289,0.00674289
60,3816.29,0.71584,0.57328,0.93356,0.88936,0.89405,0.9337,0.72367,0.80063,0.54031,0.84815,0.00664437,0.00664437,0.00664437
61,3888.34,0.71513,0.57531,0.93335,0.90625,0.90111,0.93838,0.73069,0.79761,0.54761,0.84325,0.00654512,0.00654512,0.00654512
62,3960.31,0.7129,0.56352,0.93285,0.90936,0.89455,0.93053,0.72538,0.8043,0.54122,0.84272,0.00644519,0.00644519,0.00644519
63,4033.08,0.70201,0.55928,0.92718,0.9144,0.88815,0.93374,0.73528,0.79715,0.5355,0.84407,0.00634464,0.00634464,0.00634464
64,4105.78,0.70587,0.5593,0.92827,0.92724,0.8823,0.94374,0.73459,0.79888,0.51461,0.84338,0.00624349,0.00624349,0.00624349
65,4177.62,0.70426,0.55674,0.92794,0.90948,0.89813,0.93264,0.72328,0.81129,0.52376,0.8441,0.00614179,0.00614179,0.00614179
66,4250.62,0.69963,0.55244,0.92646,0.91082,0.91651,0.94181,0.73468,0.7992,0.51591,0.8445,0.0060396,0.0060396,0.0060396
67,4323.07,0.69673,0.55004,0.92383,0.92841,0.88426,0.9388,0.73305,0.80441,0.52069,0.84061,0.00593695,0.00593695,0.00593695
68,4390.95,0.69488,0.54545,0.92001,0.93215,0.88537,0.94165,0.73451,0.80754,0.51422,0.84218,0.00583389,0.00583389,0.00583389
69,4452.49,0.6876,0.54199,0.91856,0.92609,0.88154,0.93845,0.73526,0.79945,0.51992,0.84506,0.00573046,0.00573046,0.00573046
70,4514.31,0.68622,0.53107,0.91668,0.92439,0.88849,0.93015,0.72872,0.79046,0.51496,0.83716,0.00562671,0.00562671,0.00562671
71,4575.7,0.68074,0.53051,0.91762,0.9057,0.89561,0.92776,0.72981,0.78432,0.51612,0.83208,0.00552269,0.00552269,0.00552269
72,4637.22,0.67814,0.52038,0.91563,0.92355,0.88278,0.93358,0.73602,0.79072,0.5236,0.83384,0.00541844,0.00541844,0.00541844
73,4698.51,0.68057,0.52719,0.91369,0.93275,0.87899,0.92478,0.72934,0.79082,0.52217,0.83363,0.005314,0.005314,0.005314
74,4759.89,0.68032,0.51816,0.91302,0.91477,0.89524,0.92861,0.73245,0.80085,0.52375,0.84304,0.00520943,0.00520943,0.00520943
75,4821.33,0.6687,0.51275,0.91003,0.92416,0.88619,0.93554,0.73957,0.79303,0.51501,0.8316,0.00510476,0.00510476,0.00510476
76,4882.68,0.6682,0.51369,0.91057,0.92681,0.89785,0.94061,0.73496,0.80239,0.50377,0.83814,0.00500005,0.00500005,0.00500005
77,4943.9,0.66595,0.50785,0.90809,0.92291,0.88853,0.93805,0.7392,0.78724,0.50265,0.83464,0.00489534,0.00489534,0.00489534
78,5005.16,0.66029,0.50087,0.90618,0.91808,0.89689,0.92618,0.73133,0.79398,0.51566,0.83607,0.00479067,0.00479067,0.00479067
79,5066.67,0.66272,0.50083,0.9045,0.91563,0.89805,0.93341,0.73806,0.79395,0.51758,0.83554,0.0046861,0.0046861,0.0046861
80,5127.99,0.66243,0.50119,0.90787,0.91628,0.89342,0.92888,0.7387,0.78813,0.51667,0.83861,0.00458166,0.00458166,0.00458166
81,5189.43,0.65075,0.49139,0.90293,0.91899,0.89783,0.92823,0.73678,0.78235,0.50855,0.83245,0.00447741,0.00447741,0.00447741
82,5253.79,0.65761,0.49126,0.90327,0.92747,0.89415,0.93244,0.73971,0.78115,0.50291,0.82588,0.00437339,0.00437339,0.00437339
83,5319.13,0.64732,0.48475,0.90178,0.93614,0.88737,0.93774,0.74447,0.78535,0.50073,0.82598,0.00426964,0.00426964,0.00426964
84,5390.63,0.65748,0.48639,0.90026,0.93503,0.89679,0.93882,0.74495,0.77831,0.49521,0.8252,0.00416621,0.00416621,0.00416621
85,5463.33,0.6496,0.48518,0.90209,0.92315,0.88107,0.93288,0.742,0.77508,0.49993,0.83035,0.00406315,0.00406315,0.00406315
86,5536.03,0.64105,0.47684,0.90152,0.924,0.87944,0.93145,0.74227,0.77401,0.50691,0.82462,0.0039605,0.0039605,0.0039605
87,5608.76,0.63946,0.4768,0.89778,0.9258,0.88825,0.92945,0.74244,0.77697,0.50023,0.82935,0.00385831,0.00385831,0.00385831
88,5681.43,0.63871,0.47363,0.89573,0.93538,0.89641,0.93542,0.74536,0.77179,0.48796,0.82726,0.00375661,0.00375661,0.00375661
89,5753.69,0.63359,0.46672,0.89524,0.9339,0.89743,0.93587,0.74429,0.77515,0.48644,0.83117,0.00365546,0.00365546,0.00365546
90,5826.17,0.63612,0.46511,0.89706,0.93243,0.8939,0.93331,0.73862,0.77848,0.49429,0.82642,0.00355491,0.00355491,0.00355491
91,5898.54,0.63058,0.46198,0.89225,0.92028,0.89808,0.93367,0.74112,0.77608,0.48873,0.82848,0.00345498,0.00345498,0.00345498
92,5971.04,0.629,0.46111,0.89327,0.93312,0.90117,0.9411,0.74976,0.77252,0.48701,0.8298,0.00335573,0.00335573,0.00335573
93,6043.1,0.62601,0.45444,0.88943,0.92882,0.90222,0.93725,0.74928,0.77197,0.48018,0.83016,0.00325721,0.00325721,0.00325721
94,6114.62,0.62854,0.45175,0.88525,0.90614,0.90734,0.93329,0.74444,0.77107,0.48971,0.82612,0.00315945,0.00315945,0.00315945
95,6185.41,0.61978,0.44963,0.8903,0.91933,0.89757,0.93154,0.74604,0.76637,0.49256,0.82535,0.00306249,0.00306249,0.00306249
96,6255.82,0.61712,0.44272,0.88875,0.90878,0.89471,0.93095,0.74532,0.76745,0.49468,0.82798,0.00296639,0.00296639,0.00296639
97,6328.73,0.61797,0.44536,0.88959,0.90229,0.90381,0.93309,0.74548,0.7684,0.48514,0.82858,0.00287117,0.00287117,0.00287117
98,6403.23,0.60909,0.43654,0.88813,0.90434,0.9145,0.93393,0.7469,0.76769,0.48289,0.82845,0.0027769,0.0027769,0.0027769
99,6476.8,0.61522,0.43948,0.88763,0.91698,0.90188,0.93231,0.74887,0.76954,0.48542,0.82933,0.00268359,0.00268359,0.00268359
100,6550.82,0.61493,0.44226,0.88363,0.92759,0.8912,0.93154,0.74816,0.76962,0.49033,0.82665,0.00259131,0.00259131,0.00259131
101,6624.92,0.60911,0.43157,0.88347,0.92289,0.90078,0.93098,0.74575,0.76717,0.48497,0.82566,0.00250007,0.00250007,0.00250007
102,6699.21,0.60899,0.42936,0.88387,0.92995,0.90131,0.93262,0.74745,0.76954,0.48549,0.82385,0.00240994,0.00240994,0.00240994
